id,type2,fname,cname,sname,rname,fplv,fcname,fspt,fename,rdate,fskl,energy,cenergy,cpower
BT7-086,BATTLE,Ironclad Defense Frost,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],20000,Frost,Frieza Clan/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card.)
**[Auto]**  During your turn, at the end of a battle after you combo with this card, choose up to 1 yellow Frost card in your Battle Area and play this card on top of it, then switch this card to Active Mode.",4((Y)(Y)),1,10000
BT7-086_PR,BATTLE,Ironclad Defense Frost,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],20000,Frost,Frieza Clan/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card.)
**[Auto]**  During your turn, at the end of a battle after you combo with this card, choose up to 1 yellow Frost card in your Battle Area and play this card on top of it, then switch this card to Active Mode.",4((Y)(Y)),1,10000
BT7-087,BATTLE,"Frost, the Path to Full Power",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Frost,Frieza Clan/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Auto]**  When you combo with this card and your Leader Card is yellow, you may choose 1 card from your hand and place it in your Drop Area. If you do, choose one
Choose up to 3 Battle Cards with an energy cost of 3 or more and power of 35000 or less in your Drop Area and place them at the bottom of your deck in any order.
Choose 1 Battle Card in your opponents Drop Area, return it to your opponents deck, then your opponent shuffles their deck.",2((Y)),0,5000
BT7-087_PR,BATTLE,"Frost, the Path to Full Power",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Frost,Frieza Clan/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Auto]**  When you combo with this card and your Leader Card is yellow, you may choose 1 card from your hand and place it in your Drop Area. If you do, choose one
Choose up to 3 Battle Cards with an energy cost of 3 or more and power of 35000 or less in your Drop Area and place them at the bottom of your deck in any order.
Choose 1 Battle Card in your opponents Drop Area, return it to your opponents deck, then your opponent shuffles their deck.",2((Y)),0,5000
BT7-088,BATTLE,"Botamo, Defender of Universe 6",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Botamo,Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Super Combo]**  (You can only include up to 4 cards with **[Super Combo]**  in your deck.)
**[Auto]**  When you combo with this card, if your Leader Card is yellow and your life is at 4 or less, draw 1 card.",2((Y)),0,10000
BT7-088_PR,BATTLE,"Botamo, Defender of Universe 6",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Botamo,Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Super Combo]**  (You can only include up to 4 cards with **[Super Combo]**  in your deck.)
**[Auto]**  When you combo with this card, if your Leader Card is yellow and your life is at 4 or less, draw 1 card.",2((Y)),0,10000
BT7-089,BATTLE,"Magetta, Defender of Universe 6",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],12000,Magetta,Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Super Combo]**  (You can only include up to 4 cards with **[Super Combo]**  in your deck.)
**[Auto]**  When you combo with this card, if your Leader Card is a Universe 6 card and your life is at 5 or less, draw 1 card and this card gets +10000 combo power for the duration of the turn.",2((Y)(Y)),0,0
BT7-089_PR,BATTLE,"Magetta, Defender of Universe 6",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],12000,Magetta,Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Super Combo]**  (You can only include up to 4 cards with **[Super Combo]**  in your deck.)
**[Auto]**  When you combo with this card, if your Leader Card is a Universe 6 card and your life is at 5 or less, draw 1 card and this card gets +10000 combo power for the duration of the turn.",2((Y)(Y)),0,0
BT7-090,BATTLE,Namekian Partner Saonel,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Saonel,Namekian/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Auto]**  When you play this card, choose up to 1 {Namekian Partner Pirina} from your deck, add it to your hand, then shuffle your deck.",2((Y)),0,5000
BT7-090_PR,BATTLE,Namekian Partner Saonel,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Saonel,Namekian/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Auto]**  When you play this card, choose up to 1 {Namekian Partner Pirina} from your deck, add it to your hand, then shuffle your deck.",2((Y)),0,5000
BT7-091,BATTLE,Namekian Partner Pirina,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Pirina,Namekian/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Auto]**  When you play this card, choose up to 1 {Namekian Partner Saonel} from your deck, add it to your hand, then shuffle your deck.",2((Y)),0,5000
BT7-091_PR,BATTLE,Namekian Partner Pirina,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],10000,Pirina,Namekian/Alien/Universe 6,Universe Survival Saga,"July 26, 2019","**[Auto]**  When you play this card, choose up to 1 {Namekian Partner Saonel} from your deck, add it to your hand, then shuffle your deck.",2((Y)),0,5000
BT7-092,BATTLE,"Zamasu, Inviting Despair",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],15000,Zamasu,God,Future Trunks Saga,"July 26, 2019","**[Indestructible]**  (This card cannot be KO'd by your opponent's card's skills or battle and does not leave the Battle Area.)
**[Permanent]**  Battle Cards chosen with this card's skill can't be switched to Active Mode.
**[Auto]**  When you play this card, choose up to 2 Saiyan, Earthling, and/or God cards in your opponent's Battle Area and switch them to Rest Mode.",4((Y)(Y)),0,5000
BT7-092_PR,BATTLE,"Zamasu, Inviting Despair",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],15000,Zamasu,God,Future Trunks Saga,"July 26, 2019","**[Indestructible]**  (This card cannot be KO'd by your opponent's card's skills or battle and does not leave the Battle Area.)
**[Permanent]**  Battle Cards chosen with this card's skill can't be switched to Active Mode.
**[Auto]**  When you play this card, choose up to 2 Saiyan, Earthling, and/or God cards in your opponent's Battle Area and switch them to Rest Mode.",4((Y)(Y)),0,5000
BT7-093,BATTLE,Hidden Ambition Zamasu,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],4000,Zamasu,God,Future Trunks Saga,"July 26, 2019","**[Indestructible]**  (This card cannot be KO'd by your opponent's card's skills or battle and does not leave the Battle Area.)
**[Barrier]**  (This card can't be chosen by the skills of your opponent's cards.)
**[Deflect]**  (This card isn't affected by **[Counter Play]**  skills.)
**[Auto]**  When you play this card, choose up to 1 blue Goku Black card with an energy cost of 2 or less in your hand and play it.",2((Y)),0,5000
BT7-093_PR,BATTLE,Hidden Ambition Zamasu,Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],4000,Zamasu,God,Future Trunks Saga,"July 26, 2019","**[Indestructible]**  (This card cannot be KO'd by your opponent's card's skills or battle and does not leave the Battle Area.)
**[Barrier]**  (This card can't be chosen by the skills of your opponent's cards.)
**[Deflect]**  (This card isn't affected by **[Counter Play]**  skills.)
**[Auto]**  When you play this card, choose up to 1 blue Goku Black card with an energy cost of 2 or less in your hand and play it.",2((Y)),0,5000
BT7-094,BATTLE,"Zamasu, the Mastermind",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],5000,Zamasu,God,Future Trunks Saga,"July 26, 2019","**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card.)
**[Permanent]**  If there is a Goku Black card in your Battle Area or Leader Area, you can play this card from your hand without paying its energy cost.",2((Y)(Y)),0,5000
BT7-094_PR,BATTLE,"Zamasu, the Mastermind",Yellow,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],5000,Zamasu,God,Future Trunks Saga,"July 26, 2019","**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card.)
**[Permanent]**  If there is a Goku Black card in your Battle Area or Leader Area, you can play this card from your hand without paying its energy cost.",2((Y)(Y)),0,5000
BT7-099,BATTLE,"Son Goku, Dimensional Defender",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],15000,Son Goku: Xeno,Saiyan,Dark Demon Realm Saga,"July 26, 2019","**[Over Realm 3]**  **[one]** (If you have at least 3 cards in your Drop Area, you can play this card by sending all cards in your Drop Area to your Warp. At the end of that turn, send this card from the Battle Area to your Warp. **[Over Realm]**  can be activated once per turn.)
**[Auto]**  When this card attacks, you may choose 1 card in your life and add it to your hand. If you do, choose up to 2 black Battle Cards in your Warp and place them in your Drop Area.",3(-),0,5000
BT7-099_PR,BATTLE,"Son Goku, Dimensional Defender",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],15000,Son Goku: Xeno,Saiyan,Dark Demon Realm Saga,"July 26, 2019","**[Over Realm 3]**  **[one]** (If you have at least 3 cards in your Drop Area, you can play this card by sending all cards in your Drop Area to your Warp. At the end of that turn, send this card from the Battle Area to your Warp. **[Over Realm]**  can be activated once per turn.)
**[Auto]**  When this card attacks, you may choose 1 card in your life and add it to your hand. If you do, choose up to 2 black Battle Cards in your Warp and place them in your Drop Area.",3(-),0,5000
BT7-100,BATTLE,"Son Goku, Making an Entrance",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],5000,Son Goku: Xeno,Saiyan,Dark Demon Realm Saga,"July 26, 2019",**[Counter Attack]**  Negate the attack and play this card. (**[Counter]**  is activated from your hand by paying the card's energy cost.),1(-),0,0
BT7-100_PR,BATTLE,"Son Goku, Making an Entrance",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],5000,Son Goku: Xeno,Saiyan,Dark Demon Realm Saga,"July 26, 2019",**[Counter Attack]**  Negate the attack and play this card. (**[Counter]**  is activated from your hand by paying the card's energy cost.),1(-),0,0
BT7-101,BATTLE,"Vegeta, Making an Entrance",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],15000,Vegeta: Xeno,Saiyan,Dark Demon Realm Saga,"July 26, 2019","**[Counter Counter]**  Choose 3 Battle Cards with an energy cost of 3 or more and power of 35000 or less in your Drop Area and place them at the bottom of your deck in any order : Play this card.
**[Permanent]**  This card can only be played from any area using **[Counter Counter]**  skills, and only 1 {Vegeta, Making an Entrance} can be played in your Battle Area.",1(-),0,5000
BT7-101_PR,BATTLE,"Vegeta, Making an Entrance",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],15000,Vegeta: Xeno,Saiyan,Dark Demon Realm Saga,"July 26, 2019","**[Counter Counter]**  Choose 3 Battle Cards with an energy cost of 3 or more and power of 35000 or less in your Drop Area and place them at the bottom of your deck in any order : Play this card.
**[Permanent]**  This card can only be played from any area using **[Counter Counter]**  skills, and only 1 {Vegeta, Making an Entrance} can be played in your Battle Area.",1(-),0,5000
BT7-102,BATTLE,Super Saiyan Trunks,Black,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],20000,Trunks: Xeno,Saiyan/Earthling,Dark Demon Realm Saga,"July 26, 2019",-,2(-),0,0
BT7-102_PR,BATTLE,Super Saiyan Trunks,Black,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],20000,Trunks: Xeno,Saiyan/Earthling,Dark Demon Realm Saga,"July 26, 2019",-,2(-),0,0
BT7-103,BATTLE,"Trunks, Time Regulator",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],15000,Trunks: Xeno,Saiyan/Earthling,Dark Demon Realm Saga,"July 26, 2019","**[Over Realm 3]**  (If you have at least 3 cards in your Drop Area, you can play this card by sending all cards in your Drop Area to your Warp. At the end of that turn, send this card from the Battle Area to your Warp. **[Over Realm]**  can be activated once per turn.)
**[Auto]**  When you play this card using **[Over Realm]** , draw 2 cards, then choose 1 card in your hand and send it to your Warp.",3(-),0,5000
BT7-103_PR,BATTLE,"Trunks, Time Regulator",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Common[C],15000,Trunks: Xeno,Saiyan/Earthling,Dark Demon Realm Saga,"July 26, 2019","**[Over Realm 3]**  (If you have at least 3 cards in your Drop Area, you can play this card by sending all cards in your Drop Area to your Warp. At the end of that turn, send this card from the Battle Area to your Warp. **[Over Realm]**  can be activated once per turn.)
**[Auto]**  When you play this card using **[Over Realm]** , draw 2 cards, then choose 1 card in your hand and send it to your Warp.",3(-),0,5000
BT7-104,BATTLE,"Supreme Kai of Time, Time Regulator",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Rare[R],3000,Supreme Kai of Time,God,Dark Demon Realm Saga,"July 26, 2019","**[Blocker]** 
**[Auto]**  When you play this card, draw 1 card.",1(-),0,0
BT7-104_PR,BATTLE,"Supreme Kai of Time, Time Regulator",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Rare[R],3000,Supreme Kai of Time,God,Dark Demon Realm Saga,"July 26, 2019","**[Blocker]** 
**[Auto]**  When you play this card, draw 1 card.",1(-),0,0
BT7-105,BATTLE,"Demigra, the Sorcerer",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],5000,Demigra,Evil Wizard,Dark Demon Realm Saga,"July 26, 2019","**[Auto]**  When you play this card, you may choose 1 card in your life and add it to your hand. If you do, your opponent chooses cards in their hand and places them in their Drop Area until they have 12 cards in hand.",1(-),0,5000
BT7-105_PR,BATTLE,"Demigra, the Sorcerer",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Uncommon[UC],5000,Demigra,Evil Wizard,Dark Demon Realm Saga,"July 26, 2019","**[Auto]**  When you play this card, you may choose 1 card in your life and add it to your hand. If you do, your opponent chooses cards in their hand and places them in their Drop Area until they have 12 cards in hand.",1(-),0,5000
BT7-106,BATTLE,"Towa, Dimension Leaper",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Rare[R],1000,Towa,Demon Realm Race,Dark Demon Realm Saga,"July 26, 2019","**[Blocker]** 
**[Revenge]** 
**[Counter Play]**  Choose 2 cards in your Drop Area and send them to your Warp : Play this card.",2(-),0,5000
BT7-106_PR,BATTLE,"Towa, Dimension Leaper",Black,Series7ï½ASSAULT OF THE SAIYANSï½,Rare[R],1000,Towa,Demon Realm Race,Dark Demon Realm Saga,"July 26, 2019","**[Blocker]** 
**[Revenge]** 
**[Counter Play]**  Choose 2 cards in your Drop Area and send them to your Warp : Play this card.",2(-),0,5000
BT7-111,BATTLE,"Kaio-Ken Son Goku, Defender of Earth",Red/Green,Series7ï½ASSAULT OF THE SAIYANSï½,Super Rare[SR],25000,Son Goku,Saiyan,Saiyan Saga,"July 26, 2019","**[Deflect]** 
**[Energy-Exhaust]** 
**[Permanent]**  If there are 20 or more red or green cards in your Drop Area, reduce the energy cost of this card in your hand by 2.
**[Auto]**  When your life reaches 1, for the duration of the turn, this card gains **[Triple Strike]** , **[Dual Attack]** , and can't be KO'd by your opponent's skills.
**[Activate Main]**  Choose 1 card in your life and add it to your hand : Your opponent reveals their hand, you choose up to 1 card from it and place it in their Drop Area, and this card gets +25000 power for the duration of the turn.",7((R)(R)(G)(G)(G)),1,10000
BT7-111_SPR,BATTLE,"Kaio-Ken Son Goku, Defender of Earth",Red/Green,Series7ï½ASSAULT OF THE SAIYANSï½,Special Rare[SPR],25000,Son Goku,Saiyan,Saiyan Saga,"July 26, 2019","**[Deflect]** 
**[Energy-Exhaust]** 
**[Permanent]**  If there are 20 or more red or green cards in your Drop Area, reduce the energy cost of this card in your hand by 2.
**[Auto]**  When your life reaches 1, for the duration of the turn, this card gains **[Triple Strike]** , **[Dual Attack]** , and can't be KO'd by your opponent's skills.
**[Activate Main]**  Choose 1 card in your life and add it to your hand : Your opponent reveals their hand, you choose up to 1 card from it and place it in their Drop Area, and this card gets +25000 power for the duration of the turn.",7((R)(R)(G)(G)(G)),1,10000
